4E-03  1   0.5   0.496000   0.004000       0.501       1.0       1.0       1.0
4E-03  2   0.5   0.495474   0.004526       0.898       1.8       1.0       1.0
4E-03  3   0.5   0.495342   0.004658       0.997       2.0       1.0       1.0
4E-03  4   0.5   0.495211   0.004789       1.096       2.2       1.0       1.0
4E-03  5   0.5   0.493369   0.006631       2.484       5.0       1.0       1.0
4E-03  6   0.5   0.490081   0.009919       4.962      10.0       1.0       1.0
4E-03  7   0.5   0.476929   0.023071      14.875      30.0       1.0       1.0
4E-03  8   0.7   0.296000   0.004000       0.501       1.0       1.0       1.0
4E-03  9   0.7   0.295474   0.004526       0.898       1.8       1.0       1.0
4E-03 10   0.7   0.295342   0.004658       0.997       2.0       1.0       1.0
4E-03 11   0.7   0.295211   0.004789       1.096       2.2       1.0       1.0
4E-03 12   0.7   0.293369   0.006631       2.484       5.0       1.0       1.0
4E-03 13   0.7   0.290081   0.009919       4.962      10.0       1.0       1.0
4E-03 14   0.7   0.276929   0.023071      14.875      30.0       1.0       1.0
4E-03 15   0.8   0.196000   0.004000       0.501       1.0       1.0       1.0
4E-03 16   0.8   0.195474   0.004526       0.898       1.8       1.0       1.0
4E-03 17   0.8   0.195342   0.004658       0.997       2.0       1.0       1.0
4E-03 18   0.8   0.195211   0.004789       1.096       2.2       1.0       1.0
4E-03 19   0.8   0.193369   0.006631       2.484       5.0       1.0       1.0
4E-03 20   0.8   0.190081   0.009919       4.962      10.0       1.0       1.0
4E-03 21   0.8   0.176929   0.023071      14.875      30.0       1.0       1.0
4E-03 22   0.5   0.495681   0.004319       0.501       1.0       2.5       1.0
4E-03 23   0.5   0.495154   0.004846       0.898       1.8       2.5       1.0
4E-03 24   0.5   0.495023   0.004977       0.997       2.0       2.5       1.0
4E-03 25   0.5   0.494891   0.005109       1.096       2.2       2.5       1.0
4E-03 26   0.5   0.493050   0.006950       2.484       5.0       2.5       1.0
4E-03 27   0.5   0.489762   0.010238       4.962      10.0       2.5       1.0
4E-03 28   0.5   0.476609   0.023391      14.875      30.0       2.5       1.0
4E-03 29   0.7   0.295681   0.004319       0.501       1.0       2.5       1.0
4E-03 30   0.7   0.295154   0.004846       0.898       1.8       2.5       1.0
4E-03 31   0.7   0.295023   0.004977       0.997       2.0       2.5       1.0
4E-03 32   0.7   0.294891   0.005109       1.096       2.2       2.5       1.0
4E-03 33   0.7   0.293050   0.006950       2.484       5.0       2.5       1.0
4E-03 34   0.7   0.289762   0.010238       4.962      10.0       2.5       1.0
4E-03 35   0.7   0.276609   0.023391      14.875      30.0       2.5       1.0
4E-03 36   0.8   0.195681   0.004319       0.501       1.0       2.5       1.0
4E-03 37   0.8   0.195154   0.004846       0.898       1.8       2.5       1.0
4E-03 38   0.8   0.195023   0.004977       0.997       2.0       2.5       1.0
4E-03 39   0.8   0.194891   0.005109       1.096       2.2       2.5       1.0
4E-03 40   0.8   0.193050   0.006950       2.484       5.0       2.5       1.0
4E-03 41   0.8   0.189762   0.010238       4.962      10.0       2.5       1.0
4E-03 42   0.8   0.176609   0.023391      14.875      30.0       2.5       1.0
4E-03 43   0.5   0.495148   0.004852       0.501       1.0       5.0       1.0
4E-03 44   0.5   0.494622   0.005378       0.898       1.8       5.0       1.0
4E-03 45   0.5   0.494491   0.005509       0.997       2.0       5.0       1.0
4E-03 46   0.5   0.494359   0.005641       1.096       2.2       5.0       1.0
4E-03 47   0.5   0.492518   0.007482       2.484       5.0       5.0       1.0
4E-03 48   0.5   0.489230   0.010770       4.962      10.0       5.0       1.0
4E-03 49   0.5   0.476077   0.023923      14.875      30.0       5.0       1.0
4E-03 50   0.7   0.295148   0.004852       0.501       1.0       5.0       1.0
4E-03 51   0.7   0.294622   0.005378       0.898       1.8       5.0       1.0
4E-03 52   0.7   0.294491   0.005509       0.997       2.0       5.0       1.0
4E-03 53   0.7   0.294359   0.005641       1.096       2.2       5.0       1.0
4E-03 54   0.7   0.292518   0.007482       2.484       5.0       5.0       1.0
4E-03 55   0.7   0.289230   0.010770       4.962      10.0       5.0       1.0
4E-03 56   0.7   0.276077   0.023923      14.875      30.0       5.0       1.0
4E-03 57   0.8   0.195148   0.004852       0.501       1.0       5.0       1.0
4E-03 58   0.8   0.194622   0.005378       0.898       1.8       5.0       1.0
4E-03 59   0.8   0.194491   0.005509       0.997       2.0       5.0       1.0
4E-03 60   0.8   0.194359   0.005641       1.096       2.2       5.0       1.0
4E-03 61   0.8   0.192518   0.007482       2.484       5.0       5.0       1.0
4E-03 62   0.8   0.189230   0.010770       4.962      10.0       5.0       1.0
4E-03 63   0.8   0.176077   0.023923      14.875      30.0       5.0       1.0
3E-03  1   0.5   0.497000   0.003000       0.501       1.0       1.0       1.0
3E-03  2   0.5   0.496605   0.003395       0.898       1.8       1.0       1.0
3E-03  3   0.5   0.496507   0.003493       0.997       2.0       1.0       1.0
3E-03  4   0.5   0.496408   0.003592       1.096       2.2       1.0       1.0
3E-03  5   0.5   0.494534   0.005466       2.979       6.0       1.0       1.0
3E-03  6   0.5   0.487629   0.012371       9.918      20.0       1.0       1.0
3E-03  7   0.5   0.462968   0.037032      34.700      70.0       1.0       1.0
3E-03  8   0.7   0.297000   0.003000       0.501       1.0       1.0       1.0
3E-03  9   0.7   0.296605   0.003395       0.898       1.8       1.0       1.0
3E-03 10   0.7   0.296507   0.003493       0.997       2.0       1.0       1.0
3E-03 11   0.7   0.296408   0.003592       1.096       2.2       1.0       1.0
3E-03 12   0.7   0.294534   0.005466       2.979       6.0       1.0       1.0
3E-03 13   0.7   0.287629   0.012371       9.918      20.0       1.0       1.0
3E-03 14   0.7   0.262968   0.037032      34.700      70.0       1.0       1.0
3E-03 15   0.8   0.197000   0.003000       0.501       1.0       1.0       1.0
3E-03 16   0.8   0.196605   0.003395       0.898       1.8       1.0       1.0
3E-03 17   0.8   0.196507   0.003493       0.997       2.0       1.0       1.0
3E-03 18   0.8   0.196408   0.003592       1.096       2.2       1.0       1.0
3E-03 19   0.8   0.194534   0.005466       2.979       6.0       1.0       1.0
3E-03 20   0.8   0.187629   0.012371       9.918      20.0       1.0       1.0
3E-03 21   0.8   0.162968   0.037032      34.700      70.0       1.0       1.0
3E-03 22   0.5   0.496681   0.003319       0.501       1.0       3.0       1.0
3E-03 23   0.5   0.496286   0.003714       0.898       1.8       3.0       1.0
3E-03 24   0.5   0.496187   0.003813       0.997       2.0       3.0       1.0
3E-03 25   0.5   0.496089   0.003911       1.096       2.2       3.0       1.0
3E-03 26   0.5   0.494214   0.005786       2.979       6.0       3.0       1.0
3E-03 27   0.5   0.487309   0.012691       9.918      20.0       3.0       1.0
3E-03 28   0.5   0.462648   0.037352      34.700      70.0       3.0       1.0
3E-03 29   0.7   0.296681   0.003319       0.501       1.0       3.0       1.0
3E-03 30   0.7   0.296286   0.003714       0.898       1.8       3.0       1.0
3E-03 31   0.7   0.296187   0.003813       0.997       2.0       3.0       1.0
3E-03 32   0.7   0.296089   0.003911       1.096       2.2       3.0       1.0
3E-03 33   0.7   0.294214   0.005786       2.979       6.0       3.0       1.0
3E-03 34   0.7   0.287309   0.012691       9.918      20.0       3.0       1.0
3E-03 35   0.7   0.262648   0.037352      34.700      70.0       3.0       1.0
3E-03 36   0.8   0.196681   0.003319       0.501       1.0       3.0       1.0
3E-03 37   0.8   0.196286   0.003714       0.898       1.8       3.0       1.0
3E-03 38   0.8   0.196187   0.003813       0.997       2.0       3.0       1.0
3E-03 39   0.8   0.196089   0.003911       1.096       2.2       3.0       1.0
3E-03 40   0.8   0.194214   0.005786       2.979       6.0       3.0       1.0
3E-03 41   0.8   0.187309   0.012691       9.918      20.0       3.0       1.0
3E-03 42   0.8   0.162648   0.037352      34.700      70.0       3.0       1.0
3E-03 43   0.5   0.495882   0.004118       0.501       1.0       8.0       1.0
3E-03 44   0.5   0.495487   0.004513       0.898       1.8       8.0       1.0
3E-03 45   0.5   0.495389   0.004611       0.997       2.0       8.0       1.0
3E-03 46   0.5   0.495290   0.004710       1.096       2.2       8.0       1.0
3E-03 47   0.5   0.493416   0.006584       2.979       6.0       8.0       1.0
3E-03 48   0.5   0.486511   0.013489       9.918      20.0       8.0       1.0
3E-03 49   0.5   0.461850   0.038150      34.700      70.0       8.0       1.0
3E-03 50   0.7   0.295882   0.004118       0.501       1.0       8.0       1.0
3E-03 51   0.7   0.295487   0.004513       0.898       1.8       8.0       1.0
3E-03 52   0.7   0.295389   0.004611       0.997       2.0       8.0       1.0
3E-03 53   0.7   0.295290   0.004710       1.096       2.2       8.0       1.0
3E-03 54   0.7   0.293416   0.006584       2.979       6.0       8.0       1.0
3E-03 55   0.7   0.286511   0.013489       9.918      20.0       8.0       1.0
3E-03 56   0.7   0.261850   0.038150      34.700      70.0       8.0       1.0
3E-03 57   0.8   0.195882   0.004118       0.501       1.0       8.0       1.0
3E-03 58   0.8   0.195487   0.004513       0.898       1.8       8.0       1.0
3E-03 59   0.8   0.195389   0.004611       0.997       2.0       8.0       1.0
3E-03 60   0.8   0.195290   0.004710       1.096       2.2       8.0       1.0
3E-03 61   0.8   0.193416   0.006584       2.979       6.0       8.0       1.0
3E-03 62   0.8   0.186511   0.013489       9.918      20.0       8.0       1.0
3E-03 63   0.8   0.161850   0.038150      34.700      70.0       8.0       1.0
2E-03  1   0.5   0.498000   0.002000       0.501       1.0       1.0       1.0
2E-03  2   0.5   0.497737   0.002263       0.898       1.8       1.0       1.0
2E-03  3   0.5   0.497671   0.002329       0.997       2.0       1.0       1.0
2E-03  4   0.5   0.497605   0.002395       1.096       2.2       1.0       1.0
2E-03  5   0.5   0.496356   0.003644       2.979       6.0       1.0       1.0
2E-03  6   0.5   0.491752   0.008248       9.918      20.0       1.0       1.0
2E-03  7   0.5   0.475312   0.024688      34.700      70.0       1.0       1.0
2E-03  8   0.7   0.298000   0.002000       0.501       1.0       1.0       1.0
2E-03  9   0.7   0.297737   0.002263       0.898       1.8       1.0       1.0
2E-03 10   0.7   0.297671   0.002329       0.997       2.0       1.0       1.0
2E-03 11   0.7   0.297605   0.002395       1.096       2.2       1.0       1.0
2E-03 12   0.7   0.296356   0.003644       2.979       6.0       1.0       1.0
2E-03 13   0.7   0.291752   0.008248       9.918      20.0       1.0       1.0
2E-03 14   0.7   0.275312   0.024688      34.700      70.0       1.0       1.0
2E-03 15   0.8   0.198000   0.002000       0.501       1.0       1.0       1.0
2E-03 16   0.8   0.197737   0.002263       0.898       1.8       1.0       1.0
2E-03 17   0.8   0.197671   0.002329       0.997       2.0       1.0       1.0
2E-03 18   0.8   0.197605   0.002395       1.096       2.2       1.0       1.0
2E-03 19   0.8   0.196356   0.003644       2.979       6.0       1.0       1.0
2E-03 20   0.8   0.191752   0.008248       9.918      20.0       1.0       1.0
2E-03 21   0.8   0.175312   0.024688      34.700      70.0       1.0       1.0
2E-03 22   0.5   0.497787   0.002213       0.501       1.0       3.0       1.0
2E-03 23   0.5   0.497524   0.002476       0.898       1.8       3.0       1.0
2E-03 24   0.5   0.497458   0.002542       0.997       2.0       3.0       1.0
2E-03 25   0.5   0.497392   0.002608       1.096       2.2       3.0       1.0
2E-03 26   0.5   0.496143   0.003857       2.979       6.0       3.0       1.0
2E-03 27   0.5   0.491540   0.008460       9.918      20.0       3.0       1.0
2E-03 28   0.5   0.475099   0.024901      34.700      70.0       3.0       1.0
2E-03 29   0.7   0.297787   0.002213       0.501       1.0       3.0       1.0
2E-03 30   0.7   0.297524   0.002476       0.898       1.8       3.0       1.0
2E-03 31   0.7   0.297458   0.002542       0.997       2.0       3.0       1.0
2E-03 32   0.7   0.297392   0.002608       1.096       2.2       3.0       1.0
2E-03 33   0.7   0.296143   0.003857       2.979       6.0       3.0       1.0
2E-03 34   0.7   0.291540   0.008460       9.918      20.0       3.0       1.0
2E-03 35   0.7   0.275099   0.024901      34.700      70.0       3.0       1.0
2E-03 36   0.8   0.197787   0.002213       0.501       1.0       3.0       1.0
2E-03 37   0.8   0.197524   0.002476       0.898       1.8       3.0       1.0
2E-03 38   0.8   0.197458   0.002542       0.997       2.0       3.0       1.0
2E-03 39   0.8   0.197392   0.002608       1.096       2.2       3.0       1.0
2E-03 40   0.8   0.196143   0.003857       2.979       6.0       3.0       1.0
2E-03 41   0.8   0.191540   0.008460       9.918      20.0       3.0       1.0
2E-03 42   0.8   0.175099   0.024901      34.700      70.0       3.0       1.0
2E-03 43   0.5   0.497255   0.002745       0.501       1.0       8.0       1.0
2E-03 44   0.5   0.496992   0.003008       0.898       1.8       8.0       1.0
2E-03 45   0.5   0.496926   0.003074       0.997       2.0       8.0       1.0
2E-03 46   0.5   0.496860   0.003140       1.096       2.2       8.0       1.0
2E-03 47   0.5   0.495611   0.004389       2.979       6.0       8.0       1.0
2E-03 48   0.5   0.491007   0.008993       9.918      20.0       8.0       1.0
2E-03 49   0.5   0.474566   0.025434      34.700      70.0       8.0       1.0
2E-03 50   0.7   0.297255   0.002745       0.501       1.0       8.0       1.0
2E-03 51   0.7   0.296992   0.003008       0.898       1.8       8.0       1.0
2E-03 52   0.7   0.296926   0.003074       0.997       2.0       8.0       1.0
2E-03 53   0.7   0.296860   0.003140       1.096       2.2       8.0       1.0
2E-03 54   0.7   0.295611   0.004389       2.979       6.0       8.0       1.0
2E-03 55   0.7   0.291007   0.008993       9.918      20.0       8.0       1.0
2E-03 56   0.7   0.274566   0.025434      34.700      70.0       8.0       1.0
2E-03 57   0.8   0.197255   0.002745       0.501       1.0       8.0       1.0
2E-03 58   0.8   0.196992   0.003008       0.898       1.8       8.0       1.0
2E-03 59   0.8   0.196926   0.003074       0.997       2.0       8.0       1.0
2E-03 60   0.8   0.196860   0.003140       1.096       2.2       8.0       1.0
2E-03 61   0.8   0.195611   0.004389       2.979       6.0       8.0       1.0
2E-03 62   0.8   0.191007   0.008993       9.918      20.0       8.0       1.0
2E-03 63   0.8   0.174566   0.025434      34.700      70.0       8.0       1.0
1E-03  1   0.5   0.499000   0.001000       0.501       1.0       1.0       1.0
1E-03  2   0.5   0.498868   0.001132       0.898       1.8       1.0       1.0
1E-03  3   0.5   0.498836   0.001164       0.997       2.0       1.0       1.0
1E-03  4   0.5   0.498803   0.001197       1.096       2.2       1.0       1.0
1E-03  5   0.5   0.497849   0.002151       3.971       8.0       1.0       1.0
1E-03  6   0.5   0.493410   0.006590      17.353      35.0       1.0       1.0
1E-03  7   0.5   0.474503   0.025497      74.351     150.0       1.0       1.0
1E-03  8   0.7   0.299000   0.001000       0.501       1.0       1.0       1.0
1E-03  9   0.7   0.298868   0.001132       0.898       1.8       1.0       1.0
1E-03 10   0.7   0.298836   0.001164       0.997       2.0       1.0       1.0
1E-03 11   0.7   0.298803   0.001197       1.096       2.2       1.0       1.0
1E-03 12   0.7   0.297849   0.002151       3.971       8.0       1.0       1.0
1E-03 13   0.7   0.293410   0.006590      17.353      35.0       1.0       1.0
1E-03 14   0.7   0.274503   0.025497      74.351     150.0       1.0       1.0
1E-03 15   0.8   0.199000   0.001000       0.501       1.0       1.0       1.0
1E-03 16   0.8   0.198868   0.001132       0.898       1.8       1.0       1.0
1E-03 17   0.8   0.198836   0.001164       0.997       2.0       1.0       1.0
1E-03 18   0.8   0.198803   0.001197       1.096       2.2       1.0       1.0
1E-03 19   0.8   0.197849   0.002151       3.971       8.0       1.0       1.0
1E-03 20   0.8   0.193410   0.006590      17.353      35.0       1.0       1.0
1E-03 21   0.8   0.174503   0.025497      74.351     150.0       1.0       1.0
1E-03 22   0.5   0.498840   0.001160       0.501       1.0       4.0       1.0
1E-03 23   0.5   0.498709   0.001291       0.898       1.8       4.0       1.0
1E-03 24   0.5   0.498676   0.001324       0.997       2.0       4.0       1.0
1E-03 25   0.5   0.498643   0.001357       1.096       2.2       4.0       1.0
1E-03 26   0.5   0.497689   0.002311       3.971       8.0       4.0       1.0
1E-03 27   0.5   0.493250   0.006750      17.353      35.0       4.0       1.0
1E-03 28   0.5   0.474343   0.025657      74.351     150.0       4.0       1.0
1E-03 29   0.7   0.298840   0.001160       0.501       1.0       4.0       1.0
1E-03 30   0.7   0.298709   0.001291       0.898       1.8       4.0       1.0
1E-03 31   0.7   0.298676   0.001324       0.997       2.0       4.0       1.0
1E-03 32   0.7   0.298643   0.001357       1.096       2.2       4.0       1.0
1E-03 33   0.7   0.297689   0.002311       3.971       8.0       4.0       1.0
1E-03 34   0.7   0.293250   0.006750      17.353      35.0       4.0       1.0
1E-03 35   0.7   0.274343   0.025657      74.351     150.0       4.0       1.0
1E-03 36   0.8   0.198840   0.001160       0.501       1.0       4.0       1.0
1E-03 37   0.8   0.198709   0.001291       0.898       1.8       4.0       1.0
1E-03 38   0.8   0.198676   0.001324       0.997       2.0       4.0       1.0
1E-03 39   0.8   0.198643   0.001357       1.096       2.2       4.0       1.0
1E-03 40   0.8   0.197689   0.002311       3.971       8.0       4.0       1.0
1E-03 41   0.8   0.193250   0.006750      17.353      35.0       4.0       1.0
1E-03 42   0.8   0.174343   0.025657      74.351     150.0       4.0       1.0
1E-03 43   0.5   0.498201   0.001799       0.501       1.0      16.0       1.0
1E-03 44   0.5   0.498070   0.001930       0.898       1.8      16.0       1.0
1E-03 45   0.5   0.498037   0.001963       0.997       2.0      16.0       1.0
1E-03 46   0.5   0.498004   0.001996       1.096       2.2      16.0       1.0
1E-03 47   0.5   0.497051   0.002949       3.971       8.0      16.0       1.0
1E-03 48   0.5   0.492612   0.007388      17.353      35.0      16.0       1.0
1E-03 49   0.5   0.473705   0.026295      74.351     150.0      16.0       1.0
1E-03 50   0.7   0.298201   0.001799       0.501       1.0      16.0       1.0
1E-03 51   0.7   0.298070   0.001930       0.898       1.8      16.0       1.0
1E-03 52   0.7   0.298037   0.001963       0.997       2.0      16.0       1.0
1E-03 53   0.7   0.298004   0.001996       1.096       2.2      16.0       1.0
1E-03 54   0.7   0.297051   0.002949       3.971       8.0      16.0       1.0
1E-03 55   0.7   0.292612   0.007388      17.353      35.0      16.0       1.0
1E-03 56   0.7   0.273705   0.026295      74.351     150.0      16.0       1.0
1E-03 57   0.8   0.198201   0.001799       0.501       1.0      16.0       1.0
1E-03 58   0.8   0.198070   0.001930       0.898       1.8      16.0       1.0
1E-03 59   0.8   0.198037   0.001963       0.997       2.0      16.0       1.0
1E-03 60   0.8   0.198004   0.001996       1.096       2.2      16.0       1.0
1E-03 61   0.8   0.197051   0.002949       3.971       8.0      16.0       1.0
1E-03 62   0.8   0.192612   0.007388      17.353      35.0      16.0       1.0
1E-03 63   0.8   0.173705   0.026295      74.351     150.0      16.0       1.0
3E-04  1   0.5   0.499700   0.000300       0.501       1.0       1.0       1.0
3E-04  2   0.5   0.499661   0.000339       0.898       1.8       1.0       1.0
3E-04  3   0.5   0.499651   0.000349       0.997       2.0       1.0       1.0
3E-04  4   0.5   0.499641   0.000359       1.096       2.2       1.0       1.0
3E-04  5   0.5   0.499157   0.000843       5.953      12.0       1.0       1.0
3E-04  6   0.5   0.496050   0.003950      37.178      75.0       1.0       1.0
3E-04  7   0.5   0.475088   0.024912     247.823     500.0       1.0       1.0
3E-04  8   0.7   0.299700   0.000300       0.501       1.0       1.0       1.0
3E-04  9   0.7   0.299661   0.000339       0.898       1.8       1.0       1.0
3E-04 10   0.7   0.299651   0.000349       0.997       2.0       1.0       1.0
3E-04 11   0.7   0.299641   0.000359       1.096       2.2       1.0       1.0
3E-04 12   0.7   0.299157   0.000843       5.953      12.0       1.0       1.0
3E-04 13   0.7   0.296050   0.003950      37.178      75.0       1.0       1.0
3E-04 14   0.7   0.275088   0.024912     247.823     500.0       1.0       1.0
3E-04 15   0.8   0.199700   0.000300       0.501       1.0       1.0       1.0
3E-04 16   0.8   0.199661   0.000339       0.898       1.8       1.0       1.0
3E-04 17   0.8   0.199651   0.000349       0.997       2.0       1.0       1.0
3E-04 18   0.8   0.199641   0.000359       1.096       2.2       1.0       1.0
3E-04 19   0.8   0.199157   0.000843       5.953      12.0       1.0       1.0
3E-04 20   0.8   0.196050   0.003950      37.178      75.0       1.0       1.0
3E-04 21   0.8   0.175088   0.024912     247.823     500.0       1.0       1.0
3E-04 22   0.5   0.499604   0.000396       0.501       1.0       7.0       1.0
3E-04 23   0.5   0.499565   0.000435       0.898       1.8       7.0       1.0
3E-04 24   0.5   0.499555   0.000445       0.997       2.0       7.0       1.0
3E-04 25   0.5   0.499545   0.000455       1.096       2.2       7.0       1.0
3E-04 26   0.5   0.499062   0.000938       5.953      12.0       7.0       1.0
3E-04 27   0.5   0.495954   0.004046      37.178      75.0       7.0       1.0
3E-04 28   0.5   0.474992   0.025008     247.823     500.0       7.0       1.0
3E-04 29   0.7   0.299604   0.000396       0.501       1.0       7.0       1.0
3E-04 30   0.7   0.299565   0.000435       0.898       1.8       7.0       1.0
3E-04 31   0.7   0.299555   0.000445       0.997       2.0       7.0       1.0
3E-04 32   0.7   0.299545   0.000455       1.096       2.2       7.0       1.0
3E-04 33   0.7   0.299062   0.000938       5.953      12.0       7.0       1.0
3E-04 34   0.7   0.295954   0.004046      37.178      75.0       7.0       1.0
3E-04 35   0.7   0.274992   0.025008     247.823     500.0       7.0       1.0
3E-04 36   0.8   0.199604   0.000396       0.501       1.0       7.0       1.0
3E-04 37   0.8   0.199565   0.000435       0.898       1.8       7.0       1.0
3E-04 38   0.8   0.199555   0.000445       0.997       2.0       7.0       1.0
3E-04 39   0.8   0.199545   0.000455       1.096       2.2       7.0       1.0
3E-04 40   0.8   0.199062   0.000938       5.953      12.0       7.0       1.0
3E-04 41   0.8   0.195954   0.004046      37.178      75.0       7.0       1.0
3E-04 42   0.8   0.174992   0.025008     247.823     500.0       7.0       1.0
3E-04 43   0.5   0.498917   0.001083       0.501       1.0      50.0       1.0
3E-04 44   0.5   0.498878   0.001122       0.898       1.8      50.0       1.0
3E-04 45   0.5   0.498868   0.001132       0.997       2.0      50.0       1.0
3E-04 46   0.5   0.498858   0.001142       1.096       2.2      50.0       1.0
3E-04 47   0.5   0.498375   0.001625       5.953      12.0      50.0       1.0
3E-04 48   0.5   0.495268   0.004732      37.178      75.0      50.0       1.0
3E-04 49   0.5   0.474306   0.025694     247.823     500.0      50.0       1.0
3E-04 50   0.7   0.298917   0.001083       0.501       1.0      50.0       1.0
3E-04 51   0.7   0.298878   0.001122       0.898       1.8      50.0       1.0
3E-04 52   0.7   0.298868   0.001132       0.997       2.0      50.0       1.0
3E-04 53   0.7   0.298858   0.001142       1.096       2.2      50.0       1.0
3E-04 54   0.7   0.298375   0.001625       5.953      12.0      50.0       1.0
3E-04 55   0.7   0.295268   0.004732      37.178      75.0      50.0       1.0
3E-04 56   0.7   0.274306   0.025694     247.823     500.0      50.0       1.0
3E-04 57   0.8   0.198917   0.001083       0.501       1.0      50.0       1.0
3E-04 58   0.8   0.198878   0.001122       0.898       1.8      50.0       1.0
3E-04 59   0.8   0.198868   0.001132       0.997       2.0      50.0       1.0
3E-04 60   0.8   0.198858   0.001142       1.096       2.2      50.0       1.0
3E-04 61   0.8   0.198375   0.001625       5.953      12.0      50.0       1.0
3E-04 62   0.8   0.195268   0.004732      37.178      75.0      50.0       1.0
3E-04 63   0.8   0.174306   0.025694     247.823     500.0      50.0       1.0
1E-04  1   0.5   0.499900   0.000100       0.501       1.0       1.0       1.0
1E-04  2   0.5   0.499887   0.000113       0.898       1.8       1.0       1.0
1E-04  3   0.5   0.499884   0.000116       0.997       2.0       1.0       1.0
1E-04  4   0.5   0.499880   0.000120       1.096       2.2       1.0       1.0
1E-04  5   0.5   0.499621   0.000379       8.927      18.0       1.0       1.0
1E-04  6   0.5   0.497450   0.002550      74.351     150.0       1.0       1.0
1E-04  7   0.5   0.475255   0.024745     743.458    1500.0       1.0       1.0
1E-04  8   0.7   0.299900   0.000100       0.501       1.0       1.0       1.0
1E-04  9   0.7   0.299887   0.000113       0.898       1.8       1.0       1.0
1E-04 10   0.7   0.299884   0.000116       0.997       2.0       1.0       1.0
1E-04 11   0.7   0.299880   0.000120       1.096       2.2       1.0       1.0
1E-04 12   0.7   0.299621   0.000379       8.927      18.0       1.0       1.0
1E-04 13   0.7   0.297450   0.002550      74.351     150.0       1.0       1.0
1E-04 14   0.7   0.275255   0.024745     743.458    1500.0       1.0       1.0
1E-04 15   0.8   0.199900   0.000100       0.501       1.0       1.0       1.0
1E-04 16   0.8   0.199887   0.000113       0.898       1.8       1.0       1.0
1E-04 17   0.8   0.199884   0.000116       0.997       2.0       1.0       1.0
1E-04 18   0.8   0.199880   0.000120       1.096       2.2       1.0       1.0
1E-04 19   0.8   0.199621   0.000379       8.927      18.0       1.0       1.0
1E-04 20   0.8   0.197450   0.002550      74.351     150.0       1.0       1.0
1E-04 21   0.8   0.175255   0.024745     743.458    1500.0       1.0       1.0
1E-04 22   0.5   0.499841   0.000159       0.501       1.0      12.0       1.0
1E-04 23   0.5   0.499828   0.000172       0.898       1.8      12.0       1.0
1E-04 24   0.5   0.499825   0.000175       0.997       2.0      12.0       1.0
1E-04 25   0.5   0.499822   0.000178       1.096       2.2      12.0       1.0
1E-04 26   0.5   0.499562   0.000438       8.927      18.0      12.0       1.0
1E-04 27   0.5   0.497392   0.002608      74.351     150.0      12.0       1.0
1E-04 28   0.5   0.475197   0.024803     743.458    1500.0      12.0       1.0
1E-04 29   0.7   0.299841   0.000159       0.501       1.0      12.0       1.0
1E-04 30   0.7   0.299828   0.000172       0.898       1.8      12.0       1.0
1E-04 31   0.7   0.299825   0.000175       0.997       2.0      12.0       1.0
1E-04 32   0.7   0.299822   0.000178       1.096       2.2      12.0       1.0
1E-04 33   0.7   0.299562   0.000438       8.927      18.0      12.0       1.0
1E-04 34   0.7   0.297392   0.002608      74.351     150.0      12.0       1.0
1E-04 35   0.7   0.275197   0.024803     743.458    1500.0      12.0       1.0
1E-04 36   0.8   0.199841   0.000159       0.501       1.0      12.0       1.0
1E-04 37   0.8   0.199828   0.000172       0.898       1.8      12.0       1.0
1E-04 38   0.8   0.199825   0.000175       0.997       2.0      12.0       1.0
1E-04 39   0.8   0.199822   0.000178       1.096       2.2      12.0       1.0
1E-04 40   0.8   0.199562   0.000438       8.927      18.0      12.0       1.0
1E-04 41   0.8   0.197392   0.002608      74.351     150.0      12.0       1.0
1E-04 42   0.8   0.175197   0.024803     743.458    1500.0      12.0       1.0
1E-04 43   0.5   0.499107   0.000893       0.501       1.0     150.0       1.0
1E-04 44   0.5   0.499094   0.000906       0.898       1.8     150.0       1.0
1E-04 45   0.5   0.499090   0.000910       0.997       2.0     150.0       1.0
1E-04 46   0.5   0.499087   0.000913       1.096       2.2     150.0       1.0
1E-04 47   0.5   0.498827   0.001173       8.927      18.0     150.0       1.0
1E-04 48   0.5   0.496657   0.003343      74.351     150.0     150.0       1.0
1E-04 49   0.5   0.474462   0.025538     743.458    1500.0     150.0       1.0
1E-04 50   0.7   0.299107   0.000893       0.501       1.0     150.0       1.0
1E-04 51   0.7   0.299094   0.000906       0.898       1.8     150.0       1.0
1E-04 52   0.7   0.299090   0.000910       0.997       2.0     150.0       1.0
1E-04 53   0.7   0.299087   0.000913       1.096       2.2     150.0       1.0
1E-04 54   0.7   0.298827   0.001173       8.927      18.0     150.0       1.0
1E-04 55   0.7   0.296657   0.003343      74.351     150.0     150.0       1.0
1E-04 56   0.7   0.274462   0.025538     743.458    1500.0     150.0       1.0
1E-04 57   0.8   0.199107   0.000893       0.501       1.0     150.0       1.0
1E-04 58   0.8   0.199094   0.000906       0.898       1.8     150.0       1.0
1E-04 59   0.8   0.199090   0.000910       0.997       2.0     150.0       1.0
1E-04 60   0.8   0.199087   0.000913       1.096       2.2     150.0       1.0
1E-04 61   0.8   0.198827   0.001173       8.927      18.0     150.0       1.0
1E-04 62   0.8   0.196657   0.003343      74.351     150.0     150.0       1.0
1E-04 63   0.8   0.174462   0.025538     743.458    1500.0     150.0       1.0
